English Phrase,Meanings,Acts,Hindi Translation
vacancy of a specified duration,,"s. 2(4), Departmentalisation of Union Accounts (Transfer of Personnel) Act",विनिर्दिष्ट अवधि की रिक्ति
vacancy should not be supplied,,"s. 8(1)(b), Arbitration Act",रिक्ति की पूर्ति न की जाए
vacant,1. unoccupied,"Or. 20, r. 8, C.P.C. and art. 89(2), Const.",रिक्ति
vacant possession of premises,,"s. 33(1), Delhi Rent Act",खाली परिसर का कब्जा
vacate,1. to make or leave empty,"s. 10(2)(a), Cardamom Act",खाली करना
vacate office,,"s. 14(1), State Financial Corporations Act and art. 90(a), Const.",पद रिक्त करना
vacate the office as such,,"s. 10(2), Industrial Finance Corporation Act",उस हैसियत का पद रिक्त करना
vacate the order,1.,"s. 167(5), Cr. P.C.",आदेश को रद्द करना
"vacated, shall stand",,"art. 226(3), Const.",रद्द हो जाएगा
vacation,1.,"s. 92, Presidency Small Cause Courts Act",प्रावकाश
"vacation and resignation of, and removal from, the offices of Chairman and Deputy Chairman",,"art. 183, margin, Const.",अभिध्वंस
vacation department,,,प्रावकाश विभाग/अवकाश विभाग
vacation incharge,,,अवकाश प्रभारी
vacation judge,"a judge, who works during recess of the courts",,प्रावकाश न्यायाधीश
vacation leave,,,लंबी छुट्टी
vacation of appointment,1.,"s. 34(4), Indian Railways Act",पद रिक्त होना
vacation of office,,,पद
vacation of such order,,"art. 226(3), Const.",ऐसे आदेश को रद्द कराना
vacation to be observed,,"s. 92, Presidency Small Cause Courts Act",माने जाने वाले अवकाश
vaccination,the introduction into man or domestic animal of micro,-organisms that have previously been treated to make them harmless for the purpose of inducing the development of immunity,टीका
vaccinator,one who vaccinates,,टीका लगाने वाला
vaccine,,"s. 22(1)(a), Drugs and Cosmetics Act",वैक् सीन
vaccum evaporator,,"s. 2(f)(i), Sugar (Regulation of Production) Act",निर्वात वाष्पित्र
vaccum pan,,"s. 3(a), Indian Power Alcohol Act",निर्वात कड़ाह
vaccum pan process,,"s. 2(b), Sugar (Regulation of Production) Act",८४ निर्वात कड़ाह प्रक्रिया
vaccum pan process sugar factory,,,निर्वात कड़ाह वाला चीनी 449 कारखाना
vagabond,one that wanders about and has no certain dwelling; an idle fellow,,आवारा
vagrant,"idle loafer, wandering idle person",,आहिंडक
vague,1.,"s. 5A(a)(i), Conservation of Foreign Exchange and Prevention of Smuggling Activities Act",स्पष्ट नहीं है
vakil,,"s. 126, Indian Evidence Act",वकील
valid,good or adequate in law; legally binding or efficacious,"s. 30, T.P. Act",विधिमान्य
valid acknowledgement,,"s. 20(3)(a), Limitation Act",विधिमान्य अभिस्वीकृति
valid and effectual,,"Or. 21, r. 80(3), C.P.C.",८./८./ मान्य और प्रभावी
valid cession,a surrender or assignment (of territory) which is binding in law,"s. 113, Indian Evidence Act","॥73, Indian Evidence Act] विधिमान्य अभ्यर्पण"
valid charge,,"s. 464(2), prov., Cr. P.C.",विधिमान्य आरोप
valid defence,,"s. 8, Contempt of Courts Act",विधिमान्य प्रतिवाद
valid discharge,,"s. 188(a), Indian Contract Act",विधिमान्य उनन्‍मोचन
valid marriage,,"s. 112, Indian Evidence Act",विधिमान्य विवाह
valid or effectual,,"s. 293(5), Companies Act",विधिमान्य या प्रभावी
valid ratification,,"s. 198, Indian Contract Act",विधिमान्य अनुसमर्थन
valid requisition,,"s. 169(6), Companies Act",विधिमान्य अध्यपेक्षा
valid service,,"Or. 5, r. 26(1), C.P.C.",विधिमान्य तामील समझी जाएगी
valid transfer,,"s. 48, Registration Act",विधिमान्य अंतरण
valid vote,,"s. 158(4), Representation of the People Act, 1951",विधिमान्य मत
valid votes polled,,"s. 158(4), Representation of the People Act, 1951",प्राप्त हुए विधिमान्य मत
validate,to make valid,,विधिमान्यता देना
validate the acquisition,,"long title, State Acquisition of Lands for Union Purposes (Validation) Act",अर्जन को विधिमान्य करना
V 449 validate the title,,"s. 13(1)(b), Specific Relief Act",अभिध्वंस
"validation of appointments of, and judgments, etc., delivered by, certain district judges",,"art. 233A, margin, Const.",अभिध्वंस
validation of certain Acts and Regulations,,"art. 31B, margin, Const.",कुछ अधिनियमों और विनियमों का विधिमान्यकरण
validation of recovery proceedings,,"s. 5A(2A)(iii), Estate Duty Act",वसूली की कार्यवाहियों का विधिमान्यकरण
validity date,,,विधिमान्यता तारीख
validity of Act,,"s. 395(1), Cr. P.C.",अधिनियम की विधिमान्यता
validity of an agreement,,"1st sch., item 1, Arbitration (Protocol and Convention) Act",करार की विधिमान्यता
validity of certificate,,"s. 224(1), Income-tax Act",८0 प्रमाणपत्र की विधिमान्यता
validity of the claim of privilege,,"Or. 11, r. 19(2), C.P.C.",विशेषाधिकार के दावे की विधिमान्यता
validly,,"s. 8, prov. (2), C.P.C.",विधिमान्यत
validly made,,"s. 8, prov. (2), C.P.C.",विधिमान्यत
valuable,of worth or value,"s. 30, I.P.C.",मूल् यवान
valuable consideration,,"s. 30, Gift-tax Act",अभिध्वंस
valuable lease,,"s. 368, ill. (ii), Indian Succession Act",मूल् यवान पट्टा
valuable or nominal consideration,,"s. 54, Indian Lunacy Act",मूल्यवान या उचित प्रतिफल
valuable security,,"s. 30, I.P.C.",मूल्यवान प्रतिभूति
valuables,,"s. 19(d), State Agricultural Credit Corporations Act",मूल् यवान वस् तुएं
valuation,"the action of valuing, value or worth","s. 128(2)(c), C.P.C.",मूल् याकंन
"valuation, actuarial",,"1st sch., 2(b), Income-tax Act",अभिध्वंस
"valuation, annual",,,अभिध्वंस
valuation balance sheet,,"4th sch., pt. II, para (c), Insurance Act",मूल् याकंन तुलनपत्र
valuation constant,,"5th sch., pt. II, para 2, prov. (1), Insurance Act",८0 मूल्यांकन स्थिरांक
valuation date,,"s. 2(q), Wealth-tax Act",मूल्यांकन तारीख
valuation of annuities,,"Or. 20, r. 13(2), C.P.C.",०/.८/ वार्षिकियों का मूल्यांकन
valuation of interests in expectancy,,"s. 38, Estate Duty Act",प्रत्याशी हितों का मूल्यांकन
valuation of property,,"s. 19A, Court-fees Act",८0 संपत्ति का न्यून मूल्यांकन
valuation of suit,,"s. 128(2)(c), C.P.C.",वाद का मलू् याकंन
"valuation officer, land",,,अभिध्वंस
"valuation, periodical",,,अभिध्वंस
valuation surplus,,"s. 31A(1)(b), Insurance Act",मूल्यांकन अधिशेष
value,the material or monetary worth of a thing,"s. 2(41), Customs Act and s. 42, ill., T.P. Act",मूल् य
value added tax (VAT),,,अभिध्वंस
value and preserve the rich heritage,,"art. 51A(f), Const.",गौरवशाली परंपरा का महत्व समझना और उसका परिरक्षण करना
value balance,,,मूल् य शेष
value basis,,,मूल् य आधार
"value, book",,,खाता मूल् य
"value, face",,,अभिध्वंस
"value, for",,"s. 19(b), Specific Relief Act",मलू् याथर्
"value, going concern",,,चालू समुत् थान मूल् य
value in account,,,मलू् य लेखा
value in exchange,,,विनिमय मूल्य
"value, intrinsic",,,अभिध्वंस
value judgment on question of policy,,,नीति गत प्रश्नों पर महत्वपूर्ण नि र्णय
"value, market",,,अभिध्वंस
value of benefit or amenity,,"s. 17(2)(iii), Income-tax Act",फायदे या सुख-सुविधा का मूल्य
value of concession,,"s. 17(2)(ii), Income-tax Act",रियायत का 50. मल्‍य
