English Phrase,Meanings,Acts,Hindi Translation
local loan works,,,स् थानीय उधार सकंमर्
local manager,the manager posted at the particular place,"s. 63, Cr. P.C.",स् थानीय प्रबंधक
local mean time,,"s. 4, prov. (b), Mines Act",स् थानीय माध् य समय
local newspaper,a newspaper published from a particular locality; a newspaper having circulation in the locality,"Or. 21, r. 67(2), C.P.C.",स् थानीय समाचारपत्र
local nuisance,,"s. 461(h), Cr. P.C.",स्थानीय न्यूसेंस
local or other authority,,"art. 16(3), Const.",स्थानीय या अन्य प्राधि कारी
local police,the police of the locality,"s. 79(2), Cr. P.C.",८7 स्थानीय पुलि स
local purchase,,,स् थानीय क्रय
local purpose,,"art. 110(2), Const.",स् थानीय प्रयोजन
local rate,,"s. 2(c)(ii), Income-tax Act",स् थानीय रेट
local remittances,,,स् थानीय पे्रषण
local remittances in transit,,,मागर्स् थ स् थानीय पे्रषण
local self-government,,,स् थानीय स् वशासन
Local Self-Government Administration,,,स्थानीय स्वायत्त प्रशासन
local situation,,"s. 609(5), prov., Companies Act",स्थानीय स्थिति
local stock,,,स् थानीय स् टाक
local taxation,,,स् थानीय कराधान
local usage,,"s. 36, T. P. Act",स् थानीय प्रथा
locality,,"s. 26(2), Minimum Wages Act",८॥ परि क्षेत्र
locality or place,,"s. 127(1), prov., Income-tax Act",या स्थान
locate,,"s. 35E(5)(a), Income-tax Act",स् थान पता लगाना
located,,"s. 6(3)(c), Two-Member Constituencies (Abolition) Act",स्थित
location,1. position,"s. 12(3), Plantations Labour Act",गलत आबंटन
location of the management,,"s. 2(g)(xi), Coal Mines (Taking Over of Management Act",प्रबंध का अवस् थान
locker room,,"s. 58(e), Mines Act",लाकर कक्ष
locking E.P.,,,ई. Wo ग
locking up jury,,,जूरी को बंद रखना
locking up of capital,,,पंूजी रोध
locking up of funds,,,नि थि रोध
lock out,,"s. 2(1), Industrial Disputes Act",तालाबंदी
lock up,,"s. 6(1)(c), Census Act",हवालात
loco gunner,,,लोको गनर
loco inspector,,,लोको नि
"loco parentis, in",,,हैबियस कार्पस
loco pressure boiler operator,,,लोको दाब बायलर प्रचालक
loco storekeeper,,,लोको भंड़ारी
loco training school,,,लोको प्रशि ator fa द्यालय
locomotive engine,,"s. 3(10), Indian Railways Act",रेल इंजन
locomotive or traffic running staff,,"s. 71D(2), Indian Railways Act",इंजन या यातायात चल कर्मचारि वृंद
locomotor disability,,"s. 2(i)(v) and (o), Persons with Disabilities (Equal Opportunities, Protection of Rights and Full Participation) Act","क्रार्व (0), Persons with Disabilities (Equal Opportunities, Protection of Rights and Full Participation) Act] चलन नि"
locus classicus,,,आप्त निर्णय/शास्त्रीय निर्णय
locus penitentiae,an opportunity to withdraw from the commission of a crime,,अपराध से मुंह मोड़ने का अवसर ; अपराध से वि मुख होने का अवसर
locus standi,signifies a right to be heard,,सुने जाने का अधि कार
locust warning officer,,,चेतावनी अधि कारी
lodge,,"s. 79(9), Factories Act","ल करना ; (sch. I, item 33, Income-tax Act] AAT करना ; [s. 25(2), Registration Act] नि वि Se करना ; लाज"
lodge an account,,"s. 78(1), Representation of the People Act, 1951",लेखा दाखि ल करना
lodge objection in writing,,"s. 34, Copyright Act",आपत्ति को fa fe awa af ल करना ; लि fa त आपत्ति दाखि a करना
lodge with the jailor,,"s. 420, Cr. P.C.",को सौंपा जाना ; जेलर को सौंपना
lodger,1.,"s. 5, Sarais Act",ठहरने वाला ; 2.
lodging,,,वासा
lodging allowance,,,वासा भत्ता ; आवास भत्ता
lodging and maintenance,,"s. 21, Reformatory Schools Act",आवास और भरणपोषण
lodging house,,"s. 2(a), Protection of Civil Rights Act",वासा
lodgment schedule,,,जमा अनुसूची
log book,,"s. 29(2)(a), Customs Act",लाग बुक
logging off,to go through the procedures to conclude use of a computer system,"pt. x, item 48(d), Chemical Weapons Convention Act",बंद करना
logical interpretation,,,तर्कसम्मत निर्वचन
logistic,,"pt. xi, item 14, Chemical Weapons Convention Act",सैन् यतंत्र
long bills,,,दीर्घकालीन हुंडि यां
long bills book,,,दीर्घकालीन हुंडी बही
long distance passengers,,"s. 3(2)(b), Terminal Tax on Railway Passengers Act",अधि क दूरी वाले यात्री
long distance route,,"s. 13, prov. 1, Motor Transport Workers Act",८0 लंबी दूरी का मार्ग
long standing dispute,,"introduciton, Acquisition of Certain Areas at Ayodhya Act",दीर्घकालिक विवाद
long term,,"preamble, Industrial Finance Corporation Act",दीर्घकालि क
long term borrowing,,"s. 35D, expln. (b)(i), Income-tax Act",दीर्घकालि क उधार
long term capital gains,,"s. 80T, Income-tax Act",दीर्घकालि क पूंजी अभि लाभ long शा
long term credit,,"long title, Agricultural Refinance Corporation Act",हैबियस कार्पस
long term finance,,"s. 2(c), Agricultural Refinance Corporation Act",दीर्घकालि कवित्त
long term loan,,,दीर्घकालीन उधार
long title,,,वहृत ्नाम
long usage,,"s. 10, Obstructions in Fairways act",दीर्घकाल तक उपयोग
longer leave,,"s. 49, prov., Mines Act",दीर्घतर छुट्टी
longer in office,,"s. 256(2), Companies Act",दीर्घतम काल के लि ए पदासीन
longer of the aforesaid periods,,"s. 17(1)(b), T.P. Act",कालावधि यों में से दीर्घतर काल्ावधि
loom,,"s. 6(2)(ii), Sick Textile Undertakings (Taking Over of Management) Act",करघा
loom worked by manual labour,,"s. 2(c), Khadi and Other Handloom Industries Development (Additional Excise Duty on Cloth) Act",शारीरि क श्रम से चलाया गया करघा ; शारीरि क श्रम से चालि त करघा
loose leaf ledger,,,खुले पन्‍नों का खाता
loose leaf and card ledger,,,खुले पन्‍नों और कार्डों का खाता
loose shunting,,,लूज शंटिंग
lop,,"s. 26(f), Indian Forest Act",छाटंना
lorry cleaner,,,क्लीनर
lorry driver,,,लारी चालक
lorry sircar,,,सरकार
lose,to miss from one’s possession,"s. 31, ill, (a), T.P. Act",खोना
loss,the act or fact of losing; the harm or privation resulting from losing; the thing lost; an amount by which the cost exceeds the selling price; opposed to profit,"s. 72(e), T.P. Act",अस्वैच्छि क हानि
