English Phrase,Meanings,Acts,Hindi Translation
opthalmology,,,नेत्र विज्ञान
opinion,a view; estimation,"s. 95(1), Cr. P.C. and art. 124(3)(c), Const.",राय
opinion also delivered in open court,,"art. 145(4), Const.","६7४, /45(4), Const.] खुले न्यायालय में सुनाई गई राय"
opinion of the controller,,"s. 36(1), Estate Duty Act",नियंत्रक की राय
opinion of the majority,the view of the greater or larger number,"s. 96(5), Cr. P.C.",बहुसंख्या की राय
opinion poll,,"s. 65(75a), Finance Act, 1994",मत सर्वेक्षण
opinion poll agency,,"s. 65(75b) Finance Act, 1994",मत सर्वेक्षण अभिकरण
opinion shall prevail,,"s. 12(3), prov. (ii), Copyright Act",राय अभिभावी होगी
opium agent,,,अफीम अभिकर्ता
opium derivatives,,,अफीम के व्युत्पाद
opium examiner,,,अफीम परीक्षक
opium officer,,,अफीम अधिकारी
opium revenue,,,मशीन 
opponent,,"s. 21(4), Trade and Merchandise Marks Act",विरोधकर्ता 
opportunism,,,अवसरवाद
opportunity,chance; occasion,"s. 7, Indian Evidence Act and art. 39(f), Const.",अवसर
opportunity of being heard,,"s. 107, Income-tax Act",सुनवाई का अवसर 
opportunity of making representation,,"art. 311(2), first prov., Const.",अभ् यावेदन करने का अवसर
opportunity of showing,,,दर्शित करने का अवसर
opposed to,set against,"s. 6(h), T.P. Act",प्रतिकूल
opposed to public policy,,"s. 25, T.P. Act",लोकनीति के विरुद्ध
opposite party,,"Or. 9, r. 9(2), C.P.C.",विरोधी पक्षकार
opposition leader,,,विपक्ष का नेता
opposition proceedings,,"s. 64(2), Trade and Merchandise Marks Act",विरोध की कार्यवाहियां
opponent 293 oppress any person,,"s. 64(a), Army Act",मशीन 
oppressed,,"s. 7(j), Assam Rifles Act",सताया गया
oppression,,"s. 408(1), Companies Act",अन् यायपूणर् आचरण
oppressive,"unjustly severe, rigorous or harsh","s. 397, Companies Act",अन् यायपूणर् 
optician,,,चश् मासाज
opticist,,,दृष्टे विज्ञानी
optimum utilisation,,"preamble, Coal Mines (Taking Over of Management) Act",अधिकतम उपयोग
option,power or liberty of choosing,"s. 2(i), Indian Contract Act",विकल्प
"option, assessee has once exercised the",,"s. 3(4), Income-tax Act",मशीन 
option in goods,,"s. 19(1), Forward Contracts (Regulation) Act",माल विकल्प करार
option in security,,"s. 2(d), Securities Contracts (Regulation) Act",प्रतिभूति विकल्प करार
"option of, at the",according to the choice or liberty,"s. 37, Indian Partnership Act",मशीन 
option of the assessee,,"s. 50(2), Income-tax Act",निर्धारिती का विकल्प
optional,not compulsory or obligatory; let to the discretion of one concerned,"s. 32, Registration Act",वैकल्पिक
oral account,an oral report or description,"s. 63(5), Indian Evidence Act",मौखिक
oral admission,an admission made orally,"s. 22, Indian Evidence Act",मौखिक स्वीकृति
oral agreement,an unwritten agreement,"s. 92, Indian Evidence Act and s. 107, T.P. Act",मौखिक करार
oral consultation,,,मौखिक परामर्श
oral cross-examination of a witness,,"Or. 11, r. 1, prov., C.P.C.",साक्षी की मौखिक प्रतिपरीक्षा
oral evidence,evidence that is given orally,"ss. 3, 59 and 60, Indian Evidence Act",मौखिक साक्ष्य
oral evidence of general character,,"s. 119(1), Navy Act",साधारण शील विषयक मौखिक साक्ष्य
oral examination of party,,"Or. 10, r. 2, C.P.C.",पक्षकार की मौखिक परीक्षा
oral transfer,,"s. 9, T.P. Act",मौखिक अंतरण
orally,verbally,"s. 108(1)(i), Cr. P.C.",मौखिक रूप से
orally examine,to take the oral statement of a witness,,मौखिक परीक्षा करना
orchardist,,,फलोद्यानी
ordian,,"preamble, Bombay High Court (Letters Patent) Act",आदेश करना
order,"1. an authoritative direction, injunction, mandate; a decision of a court or judge made or entered in writing","s. 2(14), C.P.C. and art. 13(3)(a), Const.",आदेश
"order, alphabetical",,,वणर्क्रम
"order, apparent",,"sch., art. 3(c), Indian Carriage of Goods by Sea Act",दृश् यमान अवस् था
order capable of execution,,"s. 2(10), C.P.C.",नि ष्पादन योग्य आदेश
"order, conditional",,"s. 123(6), Cr. P.C.",सशतर् आदेश
order confirming the injunction,,"s. 30(9), Industrial Finance Corporation Act",व्यादेश को वि TS त करने वाला आदेश
"order, consequential",,"s. 386(e), Cr. P.C.",मशीन 
order contingent upon the decision,,"Or. 46, r. 2, C.P.C.",नि श्चय पर समाश्रि त आदेश
order dissolving the injunction,,"s. 30(9), Industrial Finance Corporation Act",व्यादेश को वि घटि A करने वाला आदेश
order for contribution,,"s. 50(3), prov., Children Act",अभि दाय के लि ए आदेश
order for conveyance,,"s. 57(b), T.P. Act",हस् तांतरण आदेश
order for delivery of goods,,"s. 137, expln., T.P. Act",मात्र के परि दान के लि ए आदेश
order for discovery,,"s. 33, Arbitration Act",प्रकटीकरण के लि ए आदेश
order for issuing the commission,,"s. 76(2), C.P.C.",कमीशन नि कालने के लि ए आदेश order for maintenance 
order for maintenance,,"s. 125, Cr. P.C.",मशीन 
order for security,,"s. 94(a), C.P.C.",भूति के लि ए आदेश
order for the payment of money,,"sch. I, item 44, Indian Stamp Act",धनराशि HA ए जाने के लि ए आदेश
order having the force of a decree,,,डि क्री के बल वाला आदेश
order in council,an order having the full force of law that is issued by the British Monarch acting by and with the advice of the Privy Council or by Governor General,"s. 3(29), General Clauses Act and art. 147, Const.",आदेश 
order in writing,,"s. 55(1), Cr. P.C.",८7 लि Fa a आदेश
"order, incidental",,"s. 386(e), Cr. P.C.",मशीन 
order into arrest,,"s. 42, Army Act",गि रफ्तारी का आदेश देना
"order is passed, before",,,मशीन 
